ID Transacción;ID Factura;Fecha de Venta;Fecha de Envío;ID Producto;Producto;Marca;Proveedor Logistico;Latitud;Longitud;ID Vendedor;NombreVendedor;NombreApellido;Fecha de Nacimiento;Región de Ventas;ID Cliente;Cliente;País Cliente;Cantidad;Venta;Costo
32390;15993;2016-02-26;2016-03-03;566;Embalaje de envío (Marrón) 229x229x229mm;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;470;Asociación Ganadera Local De Porcicultores De Salamanca;Perú;5;65;25,85
32391;15993;2016-02-26;2016-03-03;602;Mango negro y naranja con cinta de envío de cuidado 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;470;Asociación Ganadera Local De Porcicultores De Salamanca;Perú;1;13;7,35
32392;15995;2016-02-26;2016-02-29;286;Taza de broma para desarrolladores: cuando su martillo es C ++ (negro);Conexión TI;Omaha;41,25626;-95,94043;137;Bradyn;West;1963-07-02;Brazil;680;Recuperadora De Materiales Ocampo;Argentina;25;68,5;52,75
32393;15995;2016-02-26;2016-02-29;264;Taza de broma DBA - SELECCIONE cafeína de la taza (negro);Conexión TI;Omaha;41,25626;-95,94043;137;Bradyn;West;1963-07-02;Brazil;680;Recuperadora De Materiales Ocampo;Argentina;72;266,4;175,68
32394;15995;2016-02-26;2016-02-29;430;Chaqueta de acción de superhéroe (azul) S;Northwind;Houston;29,76328;-95,36327;137;Bradyn;West;1963-07-02;Brazil;680;Recuperadora De Materiales Ocampo;Argentina;2;50;39,32
32395;15995;2016-02-26;2016-02-29;606;Cinta de envío negra y naranja de esta manera hacia arriba 48 mm x 100 m;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;680;Recuperadora De Materiales Ocampo;Argentina;9;117;60,21
32396;15996;2016-02-26;2016-02-29;382;The Gu camiseta roja etiqueta XML camiseta (Negro) 3XS;Northwind;Houston;29,76328;-95,36327;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;8;256;147,36
32397;15996;2016-02-26;2016-02-29;215;Unidad de disco externa: lanzacohetes (gris);Conexión TI;Omaha;41,25626;-95,94043;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;90;3375;1393,2
32398;15996;2016-02-26;2016-02-29;288;Parche de broma para desarrolladores: la herencia es la forma OO de hacerse rico (Negro);Conexión TI;Omaha;41,25626;-95,94043;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;200;228;230
32399;15998;2016-02-26;2016-03-01;382;The Gu camiseta roja etiqueta XML camiseta (Negro) 3XS;Northwind;Houston;29,76328;-95,36327;147;Maribel;Flores;1978-01-09;España;698;Bio Seving Energy S De Rl De Cv;España;8;256;147,36
32400;15998;2016-02-26;2016-03-01;288;Parche de broma para desarrolladores: la herencia es la forma OO de hacerse rico (Negro);Conexión TI;Omaha;41,25626;-95,94043;147;Maribel;Flores;1978-01-09;España;698;Bio Seving Energy S De Rl De Cv;España;50;57;57,5
32401;15998;2016-02-26;2016-03-01;309;Taza electrónica de broma del desarrollador: los desarrolladores antiguos de C nunca mueren (Negro);Conexión TI;Omaha;41,25626;-95,94043;147;Maribel;Flores;1978-01-09;España;698;Bio Seving Energy S De Rl De Cv;España;70;3150;2293,2
32402;15998;2016-02-26;2016-03-01;461;Zapatillas de ogro con pilas (verde) L;Zoofarm;Topeka;39,04833;-95,67804;147;Maribel;Flores;1978-01-09;España;698;Bio Seving Energy S De Rl De Cv;España;120;2160;1028,4
32403;15998;2016-02-26;2016-03-01;319;Taza de broma de TI: ese comportamiento es por diseño (negro);Conexión TI;Omaha;41,25626;-95,94043;147;Maribel;Flores;1978-01-09;España;698;Bio Seving Energy S De Rl De Cv;España;70;1820;579,6
32404;16000;2016-02-26;2016-03-02;650;Bolsa de relleno vacío 400 L (blanco) 400L;Empaca Todo;Tulsa;36,15398;-95,99277;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;4;100;60,36
32405;16000;2016-02-26;2016-03-02;464;Zapatillas de tiburón de felpa (gris) S;Zoofarm;Topeka;39,04833;-95,67804;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;72;1296;619,92
32406;16000;2016-02-26;2016-03-02;334;RC cupé de juguete americano vintage con control remoto (rojo) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;50;750;432,5
32407;16001;2016-02-26;2016-03-02;518;Rollo de plástico de burbujas de gran tamaño 50m;Empaca Todo;Tulsa;36,15398;-95,99277;154;Nick;Clausen;1978-01-09;México;481;Mandarina Construccion Y Mantenimiento;México;1;30;17,22
32408;16001;2016-02-26;2016-03-02;545;Plástico antiestático de 5 mm (azul) 50m;Empaca Todo;Tulsa;36,15398;-95,99277;154;Nick;Clausen;1978-01-09;México;481;Mandarina Construccion Y Mantenimiento;México;1;13;10,95
32409;16001;2016-02-26;2016-03-02;441;Chaqueta de acción de superhéroe (azul) 3XL;Northwind;Houston;29,76328;-95,36327;154;Nick;Clausen;1978-01-09;México;481;Mandarina Construccion Y Mantenimiento;México;4;140;97,16
32410;16003;2016-02-26;2016-02-29;516;Rollo de envoltura de burbujas de tamaño mediano 20 m (paquete);Empaca Todo;Tulsa;36,15398;-95,99277;154;Nick;Clausen;1978-01-09;México;486;Herramentales Especializados De Mexico;México;2;90;40,72
32411;16003;2016-02-26;2016-02-29;387;The Gu camiseta roja etiqueta XML camiseta (Negro) XS;Northwind;Houston;29,76328;-95,36327;154;Nick;Clausen;1978-01-09;México;486;Herramentales Especializados De Mexico;México;3;96;47,52
32412;16004;2016-02-26;2016-03-03;240;Unidad flash USB de alimentos - galleta de la fortuna;Conexión TI;Omaha;41,25626;-95,94043;160;Lilly;Gonzalez;1979-07-02;Brazil;387;La Casa Del Repostero;Argentina;12;32,4;25,92
32413;16004;2016-02-26;2016-03-03;407;The Gu camiseta roja etiqueta XML camiseta (Negro) 7XL;Northwind;Houston;29,76328;-95,36327;160;Lilly;Gonzalez;1979-07-02;Brazil;387;La Casa Del Repostero;Argentina;1;32;19,08
32414;16005;2016-02-26;2016-03-03;244;Taza de broma de DBA: ¿te importa si me uno a ti? (Blanco) - 10 pz;Conexión TI;Omaha;41,25626;-95,94043;160;Lilly;Gonzalez;1979-07-02;Brazil;454;Gdl Clothing;Perú;60;1920;909
32415;16007;2016-02-26;2016-03-03;487;Calcetines de animales peludos (rosa) L;Zoofarm;Topeka;39,04833;-95,67804;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;84;1512;837,48
32416;16007;2016-02-26;2016-02-29;222;Unidad de disco externa: 1 TB;Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;7;630;181,3
32417;16007;2016-02-26;2016-02-29;437;Chaqueta de acción de superhéroe (azul) XL;Northwind;Houston;29,76328;-95,36327;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;10;250;152,4
32418;16009;2016-02-26;2016-03-01;309;Taza electrónica de broma del desarrollador: los desarrolladores antiguos de C nunca mueren (Negro);Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;467;Entenmanns Oroweat;Estados Unidos;100;4500;3276
32419;16009;2016-02-26;2016-03-01;434;Chaqueta de acción de superhéroe (azul) L;Northwind;Houston;29,76328;-95,36327;164;Kaelyn;Howart;1978-12-23;Estados Unidos;467;Entenmanns Oroweat;Estados Unidos;2;50;30,04
32420;16011;2016-02-26;2016-03-03;479;Animal con zapatillas de pies grandes (Marrón) S;Zoofarm;Topeka;39,04833;-95,67804;164;Kaelyn;Howart;1978-12-23;Estados Unidos;605;Giant Dwarf Pty Ltd;Estados Unidos;72;1296;586,8
32421;16013;2016-02-26;2016-02-29;325;Coche de juguete RC con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;164;Kaelyn;Howart;1978-12-23;Estados Unidos;681;Matricon Pty Ltd;Estados Unidos;80;1760;1046,4
32422;16013;2016-02-26;2016-02-29;623;Kit marcador permanente rojo 5 mm plumín (rojo) 5 mm;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;681;Matricon Pty Ltd;Estados Unidos;3;96;56,25
32423;16014;2016-02-26;2016-02-29;233;Unidad flash USB de alimentos - cookie;Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;689;Global Financial Ltd;Estados Unidos;25;47,25;33,75
32424;16014;2016-02-26;2016-02-29;611;Cinta de envío pesada negra y amarilla 48mmx100m;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;689;Global Financial Ltd;Estados Unidos;8;104;40,8
32425;16016;2016-02-26;2016-02-29;492;Máscara de zombie de Halloween (marrón claro) S;Veluz;Lawrence;38,97167;-95,23525;170;Colt;Stanley;1972-03-05;Estados Unidos;450;Cirqit;Estados Unidos;48;864;503,04
32426;16017;2016-02-26;2016-02-29;437;Chaqueta de acción de superhéroe (azul) XL;Northwind;Houston;29,76328;-95,36327;175;Ivy;Domini;1973-09-14;España;295;Materiales Loyola S De Rl De Cv;España;9;225;137,16
32427;16017;2016-02-26;2016-02-29;560;Embalaje de envío (Marrón) 413x285x187mm;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;295;Materiales Loyola S De Rl De Cv;España;7;91;37,8
32428;16017;2016-02-26;2016-02-29;425;Chaqueta de acción de superhéroe (azul) XXS;Northwind;Houston;29,76328;-95,36327;175;Ivy;Domini;1973-09-14;España;295;Materiales Loyola S De Rl De Cv;España;6;180;93,96
32429;16018;2016-02-26;2016-03-01;325;Coche de juguete RC con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;175;Ivy;Domini;1973-09-14;España;694;Seguriexpress;España;80;1760;1046,4
32430;16018;2016-02-26;2016-03-01;566;Embalaje de envío (Marrón) 229x229x229mm;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;694;Seguriexpress;España;4;52;20,68
32431;16018;2016-02-26;2016-03-01;251;Taza de broma de DBA: puede ser un DBA si (Blanco);Conexión TI;Omaha;41,25626;-95,94043;175;Ivy;Domini;1973-09-14;España;694;Seguriexpress;España;144;590,4;348,48
32432;16018;2016-02-26;2016-03-01;428;Chaqueta de acción de superhéroe (azul) XS;Northwind;Houston;29,76328;-95,36327;175;Ivy;Domini;1973-09-14;España;694;Seguriexpress;España;6;180;118,26
32433;16018;2016-02-26;2016-03-01;559;Reemplazo del dispensador de plástico de burbujas (rojo) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;694;Seguriexpress;España;6;78;61,5
32434;16019;2016-02-26;2016-02-29;237;Unidad flash USB para alimentos: cóctel de camarones;Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;240;Bodega De Madereria El Pino De Los Cabos;México;36;97,2;52,2
32435;16019;2016-02-26;2016-02-29;639;Reemplazo de la máquina de colchón de aire (azul);Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;240;Bodega De Madereria El Pino De Los Cabos;México;7;224;135,1
32436;16019;2016-02-26;2016-02-29;603;Mango negro y naranja con cinta de envío de cuidado 48mmx100m (2);Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;240;Bodega De Madereria El Pino De Los Cabos;México;10;130;69,4
32437;16021;2016-02-26;2016-03-02;449;Zapatillas de dinosaurio con batería (verde) M;Zoofarm;Topeka;39,04833;-95,67804;181;Domingo;Trota;1978-10-04;México;690;Servicio Comercial Garis;Costa Rica;12;216;100,32
32438;16021;2016-02-26;2016-03-02;224;Unidad de disco externa: rebanada de pizza de 1 TB;Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;690;Servicio Comercial Garis;Costa Rica;5;435;151,05
32439;16021;2016-02-26;2016-03-02;387;The Gu camiseta roja etiqueta XML camiseta (Negro) XS;Northwind;Houston;29,76328;-95,36327;181;Domingo;Trota;1978-10-04;México;690;Servicio Comercial Garis;Costa Rica;2;64;31,68
32440;16021;2016-02-26;2016-03-02;647;Bolsa de 300 L de relleno vacío (Blanco) 300L;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;690;Servicio Comercial Garis;Costa Rica;7;175;92,05
32441;16023;2016-02-26;2016-03-02;290;Developer joke patch - (cadera, cadera, matriz) (negro);Conexión TI;Omaha;41,25626;-95,94043;182;David;After;1978-10-04;México;309;Pigmentos Agama Sa;Nicaragua;200;210;204
32442;16023;2016-02-26;2016-03-02;385;The Gu camiseta roja etiqueta XML camiseta (Negro) XXS;Northwind;Houston;29,76328;-95,36327;182;David;After;1978-10-04;México;309;Pigmentos Agama Sa;Nicaragua;3;96;21,84
32443;16024;2016-02-26;2016-02-29;268;Taza de broma DBA: dos tipos de DBA (negro);Conexión TI;Omaha;41,25626;-95,94043;185;Brent;Stewart;1975-03-19;Brazil;607;Desperdicio Industrial;Venezuela;108;399,6;289,44
32444;16024;2016-02-26;2016-02-29;619;Kit marcador permanente negro 5 mm plumín (negro) 5 mm;Empaca Todo;Tulsa;36,15398;-95,99277;185;Brent;Stewart;1975-03-19;Brazil;607;Desperdicio Industrial;Venezuela;9;288;186,66
32445;16024;2016-02-26;2016-02-29;395;The Gu camiseta roja etiqueta XML camiseta (Negro) XXL;Northwind;Houston;29,76328;-95,36327;185;Brent;Stewart;1975-03-19;Brazil;607;Desperdicio Industrial;Venezuela;1;32;19,94
32446;16025;2016-02-26;2016-02-29;360;The Gu camiseta roja etiqueta XML camiseta (Blanco) XS;Northwind;Houston;29,76328;-95,36327;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;120;2160;871,2
32447;16025;2016-02-26;2016-02-29;216;Periscopio de cubo de oficina (negro);Conexión TI;Omaha;41,25626;-95,94043;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;100;2500;1187
32448;16025;2016-02-26;2016-02-29;350;Viaja en un coupé de juguete americano vintage (rojo) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;108;1944;1005,48
32449;16025;2016-02-26;2016-02-29;258;Taza de broma DBA - depende (negro);Conexión TI;Omaha;41,25626;-95,94043;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;240;888;592,8
32450;16025;2016-02-26;2016-02-29;393;The Gu camiseta roja etiqueta XML camiseta (Negro) L;Northwind;Houston;29,76328;-95,36327;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;8;256;173,36
32451;16025;2016-02-26;2016-03-01;264;Taza de broma DBA - SELECCIONE cafeína de la taza (negro);Conexión TI;Omaha;41,25626;-95,94043;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;192;710,4;468,48
32452;16025;2016-02-26;2016-03-01;557;Reemplazo del dispensador de plástico de burbujas (azul) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;187;Jacinto;Cruz;1963-07-17;España;457;Careyes Empacadora Y Comercializadora De Especies Marinas;España;8;104;98,08
32453;16027;2016-02-26;2016-03-03;325;Coche de juguete RC con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;192;Kaley;Jacobson;1979-07-17;Estados Unidos;315;Fakoor International Tehran Engineering Co;Estados Unidos;10;220;130,8
32454;16027;2016-02-26;2016-03-03;541;Envoltura de burbujas antiestática de 10 mm (azul) 10 m;Empaca Todo;Tulsa;36,15398;-95,99277;192;Kaley;Jacobson;1979-07-17;Estados Unidos;315;Fakoor International Tehran Engineering Co;Estados Unidos;8;104;67,84
32455;16027;2016-02-26;2016-03-03;350;Viaja en un coupé de juguete americano vintage (rojo) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;192;Kaley;Jacobson;1979-07-17;Estados Unidos;315;Fakoor International Tehran Engineering Co;Estados Unidos;24;432;223,44
32456;16028;2016-02-26;2016-02-29;343;Coche sedán de juguete  para montar (azul) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;192;Kaley;Jacobson;1979-07-17;Estados Unidos;372;Engine Support Services Pvt Ltd (Ess);Estados Unidos;3;48;36,6
32457;16028;2016-02-26;2016-02-29;589;Cinta de embalaje transparente 48 mm x 100 m;Empaca Todo;Tulsa;36,15398;-95,99277;192;Kaley;Jacobson;1979-07-17;Estados Unidos;372;Engine Support Services Pvt Ltd (Ess);Estados Unidos;3;39;22,53
32458;16028;2016-02-26;2016-02-29;327;Coche de juguete RC con control remoto (Azul) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;192;Kaley;Jacobson;1979-07-17;Estados Unidos;372;Engine Support Services Pvt Ltd (Ess);Estados Unidos;40;1320;616
32459;16028;2016-02-26;2016-02-29;498;Máscara de zombie de Halloween (marrón claro) L;Veluz;Lawrence;38,97167;-95,23525;192;Kaley;Jacobson;1979-07-17;Estados Unidos;372;Engine Support Services Pvt Ltd (Ess);Estados Unidos;96;1728;960
32460;16029;2016-02-27;2016-03-04;309;Taza electrónica de broma del desarrollador: los desarrolladores antiguos de C nunca mueren (Negro);Conexión TI;Omaha;41,25626;-95,94043;121;Paula;Camino;1978-12-08;México;398;Quimicos Quicosa De Occidente;México;30;1350;982,8
32461;16029;2016-02-27;2016-03-04;554;Envoltura de burbujas antiestática de 32 mm (azul) 15 m;Empaca Todo;Tulsa;36,15398;-95,99277;121;Paula;Camino;1978-12-08;México;398;Quimicos Quicosa De Occidente;México;5;65;59,65
32462;16031;2016-02-27;2016-03-01;480;Animal con zapatillas de pies grandes (Marrón) M;Zoofarm;Topeka;39,04833;-95,67804;125;Martin;Rivarola;1978-12-08;México;132;Materiales La Luipta;México;84;1512;672
32463;16031;2016-02-27;2016-03-01;503;Scooter electrónico de largo alcance;Veluz;Lawrence;38,97167;-95,23525;125;Martin;Rivarola;1978-12-08;México;132;Materiales La Luipta;México;10;2850;2102,6
32464;16033;2016-02-27;2016-03-01;454;Zapatillas de dinosaurio con batería (verde) XL;Zoofarm;Topeka;39,04833;-95,67804;125;Martin;Rivarola;1978-12-08;México;147;Mainland Farms;República Dominicana;96;1728;768
32465;16033;2016-02-27;2016-03-01;650;Bolsa de relleno vacío 400 L (blanco) 400L;Empaca Todo;Tulsa;36,15398;-95,99277;125;Martin;Rivarola;1978-12-08;México;147;Mainland Farms;República Dominicana;5;125;75,45
32466;16033;2016-02-27;2016-03-01;451;Zapatillas de dinosaurio con batería (Verde) L;Zoofarm;Topeka;39,04833;-95,67804;125;Martin;Rivarola;1978-12-08;México;147;Mainland Farms;República Dominicana;48;864;420,96
32467;16033;2016-02-27;2016-03-01;461;Zapatillas de ogro con pilas (verde) L;Zoofarm;Topeka;39,04833;-95,67804;125;Martin;Rivarola;1978-12-08;México;147;Mainland Farms;República Dominicana;96;1728;822,72
32468;16033;2016-02-27;2016-03-01;247;Taza de broma de DBA: ¿te importa si me uno a ti? (Negro) - 10 pz;Conexión TI;Omaha;41,25626;-95,94043;125;Martin;Rivarola;1978-12-08;México;147;Mainland Farms;República Dominicana;80;2560;1245,6
32469;16035;2016-02-27;2016-03-01;545;Plástico antiestático de 5 mm (azul) 50m;Empaca Todo;Tulsa;36,15398;-95,99277;125;Martin;Rivarola;1978-12-08;México;169;Cribados Valva;Panamá;1;13;10,95
32470;16035;2016-02-27;2016-03-01;525;Envoltura de burbujas de doble cara de 20 mm Paquete de 10 m;Empaca Todo;Tulsa;36,15398;-95,99277;125;Martin;Rivarola;1978-12-08;México;169;Cribados Valva;Panamá;6;150;88,92
32471;16037;2016-02-27;2016-03-01;586;Bolsa de correos Courier de 30 kg (Blanco) 300x190x95mm;Empaca Todo;Tulsa;36,15398;-95,99277;125;Martin;Rivarola;1978-12-08;México;474;Electro Centro;México;10;130;81,1
32472;16037;2016-02-27;2016-03-01;419;Alien officer hoodie (negro) 5XL;Conexión TI;Omaha;41,25626;-95,94043;125;Martin;Rivarola;1978-12-08;México;474;Electro Centro;México;1;30;16,11
32473;16039;2016-02-27;2016-02-29;563;Embalaje de envío (Marrón) 500x310x310mm;Empaca Todo;Tulsa;36,15398;-95,99277;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;3;39;27,93
32474;16039;2016-02-27;2016-02-29;349;Coche sedán de juguete para montar (rosa) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;36;648;525,24
32475;16039;2016-02-27;2016-02-29;461;Zapatillas de ogro con pilas (verde) L;Zoofarm;Topeka;39,04833;-95,67804;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;96;1728;822,72
32476;16039;2016-02-27;2016-02-29;636;Película de colchón de aire 200 mm x 200 mm 35 m;Empaca Todo;Tulsa;36,15398;-95,99277;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;1;32;15,23
32477;16039;2016-02-27;2016-02-29;458;Zapatillas de ogro con pilas (verde) M;Zoofarm;Topeka;39,04833;-95,67804;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;36;648;290,52
32478;16039;2016-02-27;2016-02-29;360;The Gu camiseta roja etiqueta XML camiseta (Blanco) XS;Northwind;Houston;29,76328;-95,36327;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;72;1296;522,72
32479;16039;2016-02-27;2016-03-02;268;Taza de broma DBA: dos tipos de DBA (negro);Conexión TI;Omaha;41,25626;-95,94043;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;288;1065,6;771,84
32480;16039;2016-02-27;2016-03-02;338;Camión monstruo RC de rueda grande con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;70;1400;784
32481;16039;2016-02-27;2016-03-02;559;Reemplazo del dispensador de plástico de burbujas (rojo) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;4;52;41
32482;16039;2016-02-27;2016-03-02;555;Reemplazo del dispensador de plástico de burbujas (negro) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;7;91;94,92
32483;16039;2016-02-27;2016-03-01;434;Chaqueta de acción de superhéroe (azul) L;Northwind;Houston;29,76328;-95,36327;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;5;125;75,1
32484;16039;2016-02-27;2016-03-01;482;Animal con zapatillas de pies grandes (Marrón) XL;Zoofarm;Topeka;39,04833;-95,67804;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;120;2160;984
32485;16039;2016-02-27;2016-03-01;552;Plástico antiestático de 32 mm (azul) 10 m;Empaca Todo;Tulsa;36,15398;-95,99277;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;3;39;37,08
32486;16039;2016-02-27;2016-03-01;256;Taza de broma DBA - depende (Blanco);Conexión TI;Omaha;41,25626;-95,94043;127;Mohamed;Ali;1972-02-19;Estados Unidos;468;Atlanta Custom Fabricators;Estados Unidos;96;393,6;248,64
32487;16041;2016-02-27;2016-02-29;301;Desarrollador broma pequeño kit electrónico - un foo entra en un bar (Negro);Conexión TI;Omaha;41,25626;-95,94043;129;Glen;Forzet;1973-08-30;Estados Unidos;292;Hameline & Eccleston, Llp;Estados Unidos;90;9450;5605,2
32488;16041;2016-02-27;2016-02-29;370;The Gu camiseta roja etiqueta XML camiseta (Blanco) XXL;Northwind;Houston;29,76328;-95,36327;129;Glen;Forzet;1973-08-30;Estados Unidos;292;Hameline & Eccleston, Llp;Estados Unidos;7;224;134,75
32489;16041;2016-02-27;2016-02-29;230;Unidad flash USB de alimentos - barra de chocolate;Conexión TI;Omaha;41,25626;-95,94043;129;Glen;Forzet;1973-08-30;Estados Unidos;292;Hameline & Eccleston, Llp;Estados Unidos;35;84;72,45
32490;16041;2016-02-27;2016-02-29;271;Taza de broma para desarrolladores: 31 de octubre = 25 de diciembre (blanco);Conexión TI;Omaha;41,25626;-95,94043;129;Glen;Forzet;1973-08-30;Estados Unidos;292;Hameline & Eccleston, Llp;Estados Unidos;120;420;277,2
32491;16043;2016-02-27;2016-03-02;530;Plástico de burbujas de doble cara de 20 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;129;Glen;Forzet;1973-08-30;Estados Unidos;459;Jesus Mission;Estados Unidos;9;225;152,37
32492;16043;2016-02-27;2016-03-02;301;Desarrollador broma pequeño kit electrónico - un foo entra en un bar (Negro);Conexión TI;Omaha;41,25626;-95,94043;129;Glen;Forzet;1973-08-30;Estados Unidos;459;Jesus Mission;Estados Unidos;100;10500;6228
32493;16043;2016-02-27;2016-03-02;633;Hojas de repuesto grandes de 18 mm (calidad diamante);Empaca Todo;Tulsa;36,15398;-95,99277;129;Glen;Forzet;1973-08-30;Estados Unidos;459;Jesus Mission;Estados Unidos;6;1440;725,34
32494;16043;2016-02-27;2016-03-02;342;Coche sedán de juguete para montar (rojo) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;129;Glen;Forzet;1973-08-30;Estados Unidos;459;Jesus Mission;Estados Unidos;3;48;38,49
32495;16045;2016-02-27;2016-03-01;495;Máscara de zombie de Halloween (marrón claro) M;Veluz;Lawrence;38,97167;-95,23525;129;Glen;Forzet;1973-08-30;Estados Unidos;464;Avetisov Business Coaching;Estados Unidos;72;1296;775,44
32496;16047;2016-02-27;2016-03-01;264;Taza de broma DBA - SELECCIONE cafeína de la taza (negro);Conexión TI;Omaha;41,25626;-95,94043;129;Glen;Forzet;1973-08-30;Estados Unidos;478;Land Warfare Centre;Estados Unidos;168;621,6;409,92
32497;16047;2016-02-27;2016-03-01;580;Embalaje de envío (Marrón) 457x457x457mm 30 kg;Empaca Todo;Tulsa;36,15398;-95,99277;129;Glen;Forzet;1973-08-30;Estados Unidos;478;Land Warfare Centre;Estados Unidos;5;65;48,2
32498;16047;2016-02-27;2016-03-01;630;Pequeñas cuchillas de repuesto de 9 mm 9 mm;Empaca Todo;Tulsa;36,15398;-95,99277;129;Glen;Forzet;1973-08-30;Estados Unidos;478;Land Warfare Centre;Estados Unidos;7;224;85,4
32499;16048;2016-02-27;2016-03-02;519;10 mm Plástico de burbujas de doble cara 10m;Empaca Todo;Tulsa;36,15398;-95,99277;131;Leo;Carreras;1978-09-19;España;603;Apple Wood Chihuahua;España;6;180;111,84
32500;16048;2016-02-27;2016-03-02;325;Coche de juguete RC con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;131;Leo;Carreras;1978-09-19;España;603;Apple Wood Chihuahua;España;90;1980;1177,2
